t,x,y,theta,pwm_l,pwm_r,v_true,v_exp,apf_vx,apf_vy
14.000000000000064,211.56143339481767,-173.05648736198424,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.050000000000065,211.55330094467908,-173.042958523167,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.100000000000065,211.5451684945405,-173.02942968434974,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.150000000000066,211.5370360444019,-173.01590084553249,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.200000000000067,211.5289035942633,-173.00237200671523,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.250000000000068,211.52077114412472,-172.98884316789798,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.300000000000068,211.57460451219455,-173.07839833850392,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
14.350000000000069,211.56647206205596,-173.06486949968667,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.40000000000007,211.55833961191738,-173.0513406608694,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.45000000000007,211.5502071617788,-173.03781182205216,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.500000000000071,211.5420747116402,-173.0242829832349,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.550000000000072,211.5339422615016,-173.01075414441766,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.600000000000072,211.52580981136302,-172.9972253056004,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.650000000000073,211.57964317943285,-173.08678047620634,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
14.700000000000074,211.57151072929426,-173.0732516373891,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.750000000000075,211.56337827915567,-173.05972279857184,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.800000000000075,211.55524582901708,-173.0461939597546,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.850000000000076,211.5471133788785,-173.03266512093734,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.900000000000077,211.5389809287399,-173.0191362821201,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
14.950000000000077,211.5308484786013,-173.00560744330284,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.000000000000078,211.52271602846272,-172.99207860448558,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.050000000000079,211.57654939653256,-173.08163377509152,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
15.10000000000008,211.56841694639397,-173.06810493627427,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.15000000000008,211.56028449625538,-173.05457609745702,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.200000000000081,211.5521520461168,-173.04104725863976,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.250000000000082,211.5440195959782,-173.0275184198225,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.300000000000082,211.5358871458396,-173.01398958100526,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.350000000000083,211.52775469570102,-173.000460742188,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.400000000000084,211.51962224556243,-172.98693190337076,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.450000000000085,211.57345561363226,-173.0764870739767,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
15.500000000000085,211.56532316349367,-173.06295823515944,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.550000000000086,211.55719071335508,-173.0494293963422,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.600000000000087,211.5490582632165,-173.03590055752494,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.650000000000087,211.5409258130779,-173.0223717187077,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.700000000000088,211.53279336293932,-173.00884287989044,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.750000000000089,211.52466091280073,-172.9953140410732,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.80000000000009,211.57849428087056,-173.08486921167912,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
15.85000000000009,211.57036183073197,-173.07134037286187,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.900000000000091,211.56222938059338,-173.05781153404462,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
15.950000000000092,211.5540969304548,-173.04428269522737,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.000000000000092,211.5459644803162,-173.03075385641012,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.050000000000093,211.5378320301776,-173.01722501759286,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.100000000000094,211.52969958003902,-173.0036961787756,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.150000000000095,211.52156712990043,-172.99016733995836,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.200000000000095,211.57540049797026,-173.0797225105643,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
16.250000000000096,211.56726804783167,-173.06619367174704,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.300000000000097,211.55913559769309,-173.0526648329298,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.350000000000097,211.5510031475545,-173.03913599411254,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.400000000000098,211.5428706974159,-173.0256071552953,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.4500000000001,211.53473824727732,-173.01207831647804,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.5000000000001,211.52660579713873,-172.9985494776608,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.5500000000001,211.58043916520856,-173.08810464826672,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
16.6000000000001,211.57230671506997,-173.07457580944947,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.6500000000001,211.56417426493138,-173.06104697063222,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.700000000000102,211.5560418147928,-173.04751813181497,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.750000000000103,211.5479093646542,-173.03398929299772,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.800000000000104,211.5397769145156,-173.02046045418047,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.850000000000104,211.53164446437702,-173.00693161536321,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.900000000000105,211.52351201423843,-172.99340277654596,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
16.950000000000106,211.57734538230827,-173.0829579471519,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
17.000000000000107,211.56921293216968,-173.06942910833465,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.050000000000107,211.5610804820311,-173.0559002695174,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.100000000000108,211.5529480318925,-173.04237143070014,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.15000000000011,211.5448155817539,-173.0288425918829,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.20000000000011,211.53668313161532,-173.01531375306564,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.25000000000011,211.52855068147673,-173.0017849142484,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.30000000000011,211.52041823133814,-172.98825607543114,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.35000000000011,211.57425159940797,-173.07781124603707,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
17.400000000000112,211.56611914926938,-173.06428240721982,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.450000000000113,211.5579866991308,-173.05075356840257,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.500000000000114,211.5498542489922,-173.03722472958532,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.550000000000114,211.54172179885362,-173.02369589076807,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.600000000000115,211.53358934871503,-173.01016705195082,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.650000000000116,211.52545689857644,-172.99663821313356,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.700000000000117,211.57929026664627,-173.0861933837395,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
17.750000000000117,211.57115781650768,-173.07266454492225,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.800000000000118,211.5630253663691,-173.059135706105,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.85000000000012,211.5548929162305,-173.04560686728774,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.90000000000012,211.5467604660919,-173.0320780284705,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
17.95000000000012,211.53862801595332,-173.01854918965324,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.00000000000012,211.53049556581473,-173.005020350836,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.05000000000012,211.52236311567614,-172.99149151201874,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.100000000000122,211.57619648374597,-173.08104668262467,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
18.150000000000123,211.56806403360738,-173.06751784380742,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.200000000000124,211.5599315834688,-173.05398900499017,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.250000000000124,211.5517991333302,-173.04046016617292,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.300000000000125,211.54366668319162,-173.02693132735567,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.350000000000126,211.53553423305303,-173.01340248853842,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.400000000000126,211.52740178291444,-172.99987364972117,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.450000000000127,211.58123515098427,-173.0894288203271,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
18.500000000000128,211.57310270084568,-173.07589998150985,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.55000000000013,211.5649702507071,-173.0623711426926,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.60000000000013,211.5568378005685,-173.04884230387535,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.65000000000013,211.5487053504299,-173.0353134650581,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.70000000000013,211.54057290029132,-173.02178462624084,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.75000000000013,211.53244045015273,-173.0082557874236,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.800000000000132,211.52430800001414,-172.99472694860634,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.850000000000133,211.57814136808398,-173.08428211921228,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
18.900000000000134,211.5700089179454,-173.07075328039502,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
18.950000000000134,211.5618764678068,-173.05722444157777,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.000000000000135,211.5537440176682,-173.04369560276052,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.050000000000136,211.54561156752962,-173.03016676394327,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.100000000000136,211.53747911739103,-173.01663792512602,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.150000000000137,211.52934666725244,-173.00310908630877,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.200000000000138,211.52121421711385,-172.98958024749152,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.25000000000014,211.57504758518368,-173.07913541809745,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
19.30000000000014,211.5669151350451,-173.0656065792802,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.35000000000014,211.5587826849065,-173.05207774046295,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.40000000000014,211.55065023476791,-173.0385489016457,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.45000000000014,211.54251778462933,-173.02502006282845,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.500000000000142,211.53438533449074,-173.0114912240112,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.550000000000143,211.52625288435215,-172.99796238519394,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.600000000000144,211.58008625242198,-173.08751755579988,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
19.650000000000144,211.5719538022834,-173.07398871698263,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.700000000000145,211.5638213521448,-173.06045987816537,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.750000000000146,211.5556889020062,-173.04693103934812,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.800000000000146,211.54755645186762,-173.03340220053087,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.850000000000147,211.53942400172903,-173.01987336171362,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.900000000000148,211.53129155159044,-173.00634452289637,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
19.95000000000015,211.52315910145185,-172.99281568407912,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.00000000000015,211.57699246952168,-173.08237085468505,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
20.05000000000015,211.5688600193831,-173.0688420158678,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.10000000000015,211.5607275692445,-173.05531317705055,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.15000000000015,211.55259511910592,-173.0417843382333,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.200000000000152,211.54446266896733,-173.02825549941605,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.250000000000153,211.53633021882874,-173.0147266605988,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.300000000000153,211.52819776869015,-173.00119782178155,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.350000000000154,211.52006531855156,-172.9876689829643,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.400000000000155,211.5738986866214,-173.07722415357023,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
20.450000000000156,211.5657662364828,-173.06369531475298,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.500000000000156,211.5576337863442,-173.05016647593573,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.550000000000157,211.54950133620562,-173.03663763711847,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.600000000000158,211.54136888606703,-173.02310879830122,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.65000000000016,211.53323643592844,-173.00957995948397,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.70000000000016,211.52510398578985,-172.99605112066672,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.75000000000016,211.5789373538597,-173.08560629127265,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
20.80000000000016,211.5708049037211,-173.0720774524554,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.85000000000016,211.5626724535825,-173.05854861363815,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.900000000000162,211.55454000344392,-173.0450197748209,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
20.950000000000163,211.54640755330533,-173.03149093600365,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.000000000000163,211.53827510316674,-173.0179620971864,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.050000000000164,211.53014265302815,-173.00443325836915,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.100000000000165,211.52201020288956,-172.9909044195519,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.150000000000166,211.5758435709594,-173.08045959015783,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
21.200000000000166,211.5677111208208,-173.06693075134058,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.250000000000167,211.5595786706822,-173.05340191252333,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.300000000000168,211.55144622054362,-173.03987307370608,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.35000000000017,211.54331377040504,-173.02634423488882,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.40000000000017,211.53518132026645,-173.01281539607157,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.45000000000017,211.52704887012786,-172.99928655725432,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.50000000000017,211.5808822381977,-173.08884172786026,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
21.55000000000017,211.5727497880591,-173.075312889043,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.600000000000172,211.5646173379205,-173.06178405022575,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.650000000000173,211.55648488778192,-173.0482552114085,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.700000000000173,211.54835243764333,-173.03472637259125,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.750000000000174,211.54021998750474,-173.021197533774,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.800000000000175,211.53208753736615,-173.00766869495675,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.850000000000176,211.52395508722756,-172.9941398561395,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
21.900000000000176,211.5777884552974,-173.08369502674543,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
21.950000000000177,211.5696560051588,-173.07016618792818,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.000000000000178,211.56152355502022,-173.05663734911093,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.05000000000018,211.55339110488163,-173.04310851029368,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.10000000000018,211.54525865474304,-173.02957967147643,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.15000000000018,211.53712620460445,-173.01605083265918,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.20000000000018,211.52899375446586,-173.00252199384192,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.25000000000018,211.52086130432727,-172.98899315502467,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.300000000000182,211.5746946723971,-173.0785483256306,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
22.350000000000183,211.5665622222585,-173.06501948681336,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.400000000000183,211.55842977211992,-173.0514906479961,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.450000000000184,211.55029732198133,-173.03796180917885,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.500000000000185,211.54216487184274,-173.0244329703616,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.550000000000185,211.53403242170415,-173.01090413154435,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.600000000000186,211.52589997156556,-172.9973752927271,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.650000000000187,211.5797333396354,-173.08693046333303,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
22.700000000000188,211.5716008894968,-173.07340162451578,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.75000000000019,211.56346843935822,-173.05987278569853,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.80000000000019,211.55533598921963,-173.04634394688128,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.85000000000019,211.54720353908104,-173.03281510806403,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.90000000000019,211.53907108894245,-173.01928626924678,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
22.95000000000019,211.53093863880386,-173.00575743042953,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.000000000000192,211.52280618866527,-172.99222859161227,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.050000000000193,211.5766395567351,-173.0817837622182,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
23.100000000000193,211.5685071065965,-173.06825492340096,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.150000000000194,211.56037465645792,-173.0547260845837,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.200000000000195,211.55224220631933,-173.04119724576645,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.250000000000195,211.54410975618075,-173.0276684069492,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.300000000000196,211.53597730604216,-173.01413956813195,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.350000000000197,211.52784485590357,-173.0006107293147,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.400000000000198,211.51971240576498,-172.98708189049745,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.4500000000002,211.5735457738348,-173.07663706110338,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
23.5000000000002,211.56541332369622,-173.06310822228613,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.5500000000002,211.55728087355763,-173.04957938346888,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.6000000000002,211.54914842341904,-173.03605054465163,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.6500000000002,211.54101597328045,-173.02252170583438,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.700000000000202,211.53288352314186,-173.00899286701713,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.750000000000203,211.52475107300327,-172.99546402819988,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.800000000000203,211.5785844410731,-173.0850191988058,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
23.850000000000204,211.57045199093452,-173.07149035998856,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.900000000000205,211.56231954079593,-173.0579615211713,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
23.950000000000205,211.55418709065734,-173.04443268235406,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.000000000000206,211.54605464051875,-173.0309038435368,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.050000000000207,211.53792219038016,-173.01737500471955,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.100000000000207,211.52978974024157,-173.0038461659023,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.150000000000208,211.52165729010298,-172.99031732708505,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.20000000000021,211.5754906581728,-173.07987249769099,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
24.25000000000021,211.56735820803422,-173.06634365887373,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.30000000000021,211.55922575789563,-173.05281482005648,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.35000000000021,211.55109330775704,-173.03928598123923,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.40000000000021,211.54296085761845,-173.02575714242198,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.450000000000212,211.53482840747986,-173.01222830360473,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.500000000000213,211.52669595734127,-172.99869946478748,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.550000000000214,211.5805293254111,-173.0882546353934,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
24.600000000000215,211.57239687527252,-173.07472579657616,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.650000000000215,211.56426442513393,-173.0611969577589,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.700000000000216,211.55613197499534,-173.04766811894166,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.750000000000217,211.54799952485675,-173.0341392801244,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
